Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
19,0,254940,149531,AlPatch_1_0,90447.992257808,90448.077938587
19,0,254939,149531,AlPatch_1_0,90447.992257808,90448.07832548
19,0,254942,149480,AlPatch_2_0,5309.1389578761,5309.2296373003
19,0,254941,149480,AlPatch_2_0,5309.1389578761,5309.2383280518
19,0,254990,148377,AlPatch_0_0,73196.871205425,73196.957840891
19,0,254989,148377,AlPatch_0_0,73196.871205425,73196.959937437
19,0,254992,148296,AlPatch_2_1,15456.100830038,15456.18641914
19,0,254991,148296,AlPatch_2_1,15456.100830038,15456.186706934
19,0,255084,146689,AlPatch_0_1,33155.191114828,33155.281306034
19,0,255083,146689,AlPatch_0_1,33155.191114828,33155.289208084
19,0,255302,142421,AlPatch_2_1,2016.5215152457,2016.614850092
19,0,255301,142421,AlPatch_2_1,2016.5215152457,2016.6230383276
19,0,255428,140186,AlPatch_2_0,16718.496699626,16718.588650615
19,0,255427,140186,AlPatch_2_0,16718.496699626,16718.588312213
19,0,255804,132248,AlPatch_1_0,290635.6735778,290635.77537066
19,0,255803,132248,AlPatch_1_0,290635.6735778,290635.77793787
19,0,256368,118489,AlPatch_0_0,41289.562311926,41289.660131663
19,0,256367,118489,AlPatch_0_0,41289.562311925,41289.655479154
19,0,256806,109188,AlPatch_2_1,22809.380090733,22809.475357558
19,0,256805,109188,AlPatch_2_1,22809.380090733,22809.477494354
19,0,256966,105706,AlPatch_0_1,204583.69177415,204583.79149112
19,0,256965,105706,AlPatch_0_1,204583.69177415,204583.78179825
19,0,257206,100863,AlPatch_1_0,12983.604542362,12983.695923617
19,0,257205,100863,AlPatch_1_0,12983.604542362,12983.697015685
19,0,257314,98433,AlPatch_1_1,47938.655887781,47938.747669147
19,0,257313,98433,AlPatch_1_1,47938.655887781,47938.748178019
19,0,257336,98225,AlPatch_0_0,156545.63304482,156545.72501088
19,0,257335,98225,AlPatch_0_0,156545.63304482,156545.72746126
19,0,257366,97574,AlPatch_0_0,25423.649431307,25423.743127654
19,0,257365,97574,AlPatch_0_0,25423.649431307,25423.735977806
19,0,257682,91627,AlPatch_0_1,59321.140711526,59321.233508715
19,0,257681,91627,AlPatch_0_1,59321.140711526,59321.228293898
19,0,258342,77397,AlPatch_0_0,8127.8651463692,8127.9605971873
19,0,258341,77397,AlPatch_0_0,8127.8651463692,8127.955376976
19,0,258428,76186,AlPatch_1_1,54732.786174633,54732.88697265
19,0,258427,76186,AlPatch_1_1,54732.786174633,54732.874579847
19,0,258574,73230,AlPatch_1_0,19097.61021465,19097.710743261
19,0,258573,73230,AlPatch_1_0,19097.61021465,19097.699455145
19,0,258696,70421,AlPatch_0_0,3934.1023211865,3934.1986142109
19,0,258695,70421,AlPatch_0_0,3934.1023211865,3934.1965329234
19,0,259162,61250,AlPatch_2_0,52433.207984994,52433.298872298
19,0,259161,61250,AlPatch_2_0,52433.207984994,52433.299745424
19,0,259584,52389,AlPatch_0_1,113056.67449836,113056.76480449
19,0,259583,52389,AlPatch_0_1,113056.67449836,113056.7616659
19,0,259588,52364,AlPatch_2_0,7950.8027574801,7950.9012438604
19,0,259587,52364,AlPatch_2_0,7950.8027574801,7950.8893247781
19,0,259912,45341,AlPatch_2_0,217517.24536381,217517.34347967
19,0,259911,45341,AlPatch_2_0,217517.24536381,217517.33849282
19,0,259932,45037,AlPatch_1_0,63880.813358408,63880.903330169
19,0,259931,45037,AlPatch_1_0,63880.813358408,63880.903537907
19,0,259958,44414,AlPatch_0_0,89949.351523066,89949.443838585
19,0,259957,44414,AlPatch_0_0,89949.351523066,89949.444078136
19,0,260980,23676,AlPatch_1_1,2205.8991429312,2205.9985335884
19,0,260979,23676,AlPatch_1_1,2205.8991429312,2205.9866436998
19,0,261324,16133,AlPatch_2_1,18691.044435444,18691.138216523
19,0,261323,16133,AlPatch_2_1,18691.044435444,18691.133625613
19,0,261346,15708,AlPatch_2_0,2723.111072321,2723.202042253
19,0,261345,15708,AlPatch_2_0,2723.111072321,2723.2107021509
19,0,261586,10703,AlPatch_1_0,56947.208862277,56947.29842483
19,0,261585,10703,AlPatch_1_0,56947.208862277,56947.299102543
19,0,261770,6791,AlPatch_2_0,83327.286330563,83327.390388109
19,0,261769,6791,AlPatch_2_0,83327.286330563,83327.377974353
1,0,250148,246352,AlPatch_2_0,73677.866141328,73677.956818001
1,0,250147,246352,AlPatch_2_0,73677.866141328,73677.961586521
