Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
14,0,250751,172569,AlPatch_0_1,7825.8648870573,7825.9537070352
14,0,250918,155340,AlPatch_1_1,1399.5986760105,1399.6928870935
14,0,250917,155340,AlPatch_1_1,1399.5986760105,1399.6909503062
14,0,250988,145509,AlPatch_2_0,3700.839782001,3700.9385765171
14,0,250987,145509,AlPatch_2_0,3700.839782001,3700.939798899
14,0,251194,123007,AlPatch_1_0,6954.7775377502,6954.8628055796
14,0,251193,123007,AlPatch_1_0,6954.7775377502,6954.8816442431
14,0,251664,76769,AlPatch_0_1,4694.9672420021,4695.06505411
14,0,251663,76769,AlPatch_0_1,4694.9672420021,4695.0619994501
15,0,250352,214206,AlPatch_2_0,2203.8434508227,2203.9341327312
15,0,250351,214206,AlPatch_2_0,2203.8434508227,2203.9326115822
15,0,250588,190750,AlPatch_1_0,2347.047191248,2347.145881762
15,0,250587,190750,AlPatch_1_0,2347.047191248,2347.1410982143
15,0,251394,99513,AlPatch_1_1,9341.2402654011,9341.3312159808
15,0,251393,99513,AlPatch_1_1,9341.2402654011,9341.3309860352
15,0,251472,90046,AlPatch_0_0,8469.1229786663,8469.2111602849
15,0,251471,90046,AlPatch_0_0,8469.1229786664,8469.2121721687
15,0,251512,87152,AlPatch_1_1,7223.617482314,7223.7127809456
15,0,251511,87152,AlPatch_1_1,7223.617482314,7223.713986493
15,0,251776,53620,AlPatch_2_1,8529.9268668063,8530.0143556763
15,0,251775,53620,AlPatch_2_1,8529.9268668063,8530.0147481083
15,0,252134,14536,AlPatch_1_1,6222.0757849421,6222.164118378
15,0,252133,14536,AlPatch_1_1,6222.0757849421,6222.1741969436
16,0,250052,245826,AlPatch_1_0,7505.5008025215,7505.594475394
16,0,250051,245826,AlPatch_1_0,7505.5008025215,7505.5990800953
16,0,250076,244002,AlPatch_2_1,7395.1843392331,7395.2871412326
16,0,250075,244002,AlPatch_2_1,7395.1843392331,7395.2727210847
16,0,250288,226796,AlPatch_1_1,5900.3011706378,5900.3999366777
16,0,250287,226796,AlPatch_1_1,5900.3011706378,5900.4003166096
16,0,250538,200252,AlPatch_2_1,2950.3556683643,2950.4420430019
16,0,250537,200252,AlPatch_2_1,2950.3556683643,2950.443891629
16,0,250660,186229,AlPatch_2_1,2367.8436352879,2367.9482951417
16,0,250659,186229,AlPatch_2_1,2367.8436352879,2367.9313717343
16,0,250966,155020,AlPatch_2_0,631.53905719718,631.63144341352
16,0,250965,155020,AlPatch_2_0,631.53905719718,631.63168357564
16,0,251540,83448,AlPatch_2_0,251.06446245295,251.15458783051
16,0,251539,83448,AlPatch_2_0,251.06446245295,251.15718493322
16,0,251672,69507,AlPatch_2_0,257.02422966353,257.11670827829
16,0,251671,69507,AlPatch_2_0,257.02422966353,257.11616195614
16,0,251970,38900,AlPatch_2_0,442.22816578059,442.31915230137
